Fecha_facturacion,SKU,Categoria,Unidades_facturadas,Precio_unitario,Monto_facturado
2024-10-06,HJ1105,"Rastrillos",19,1843.18,35020.42
2024-10-06,HJ1105,"Rastrillos",37,1843.18,68197.66
2024-10-06,HJ1105,"Rastrillos",22,1843.18,40549.96
2024-10-06,HJ1106,"Rastrillos",16,7111.29,113780.64
2024-10-06,HJ1106,"Rastrillos",59,7111.29,419566.11
2024-10-06,HJ1106,"Rastrillos",28,7111.29,199116.12
2024-10-06,HJ1106,"Rastrillos",15,7111.29,106669.35
2024-10-06,HJ1108,"Rastrillos",2,4592.39,9184.78
2024-10-06,HJ1108,"Rastrillos",14,4592.39,64293.46
2024-10-06,HJ1113,"Rastrillos",11,3525.53,38780.83
2024-10-06,HJ1113,"Rastrillos",8,3525.53,28204.24
2024-10-06,HJ1114,"Rastrillos",5,4842.77,24213.85
2024-10-06,HJ1115,"Rastrillos",30,7838.36,235150.80
2024-10-06,HJ1115,"Rastrillos",37,7838.36,290019.32
2024-10-06,HJ1115,"Rastrillos",68,7838.36,533008.48
2024-10-06,HJ1115,"Rastrillos",6,7838.36,47030.16
2024-10-06,HJ1115,"Rastrillos",2,7838.36,15676.72
2024-10-06,HJ1115,"Rastrillos",37,7838.36,290019.32
2024-10-06,HJ1115,"Rastrillos",4,7838.36,31353.44
2024-10-06,HJ1116,"Rastrillos",16,5095.16,81522.56
2024-10-06,HJ1116,"Rastrillos",57,5095.16,290424.12
2024-10-06,HJ1119,"Rastrillos",35,5370.49,187967.15
2024-10-06,HJ1119,"Rastrillos",27,5370.49,145003.23
2024-10-06,HJ1120,"Rastrillos",52,5832.14,303271.28
2024-10-06,HJ1120,"Rastrillos",9,5832.14,52489.26
2024-10-06,HJ1123,"Rastrillos",6,8444.49,50666.94
2024-10-06,HJ1123,"Rastrillos",9,8444.49,76000.41
2024-10-06,HJ1124,"Rastrillos",19,1536.58,29195.02
2024-10-06,HJ1124,"Rastrillos",53,1536.58,81438.74
2024-10-06,HJ1132,"Rastrillos",18,1870.69,33672.42
2024-10-06,HJ1132,"Rastrillos",58,1870.69,108500.02
2024-10-06,HJ1135,"Rastrillos",92,1757.04,161647.68
2024-10-06,HJ1135,"Rastrillos",6,1757.04,10542.24
2024-10-06,HJ1142,"Rastrillos",8,8576.12,68608.96
2024-10-06,HJ1142,"Rastrillos",15,8576.12,128641.80
2024-10-06,HJ1144,"Rastrillos",3,1985.46,5956.38
2024-10-06,HJ1144,"Rastrillos",10,1985.46,19854.60
2024-10-06,HJ1150,"Pulverizadores",6,8285.54,49713.24
2024-10-06,HJ1152,"Pulverizadores",24,8429.66,202311.84
2024-10-06,HJ1152,"Pulverizadores",58,8429.66,488920.28
2024-10-06,HJ1152,"Pulverizadores",3,8429.66,25288.98
2024-10-06,HJ1155,"Pulverizadores",33,4747.95,156682.35
2024-10-06,HJ1155,"Pulverizadores",21,4747.95,99706.95
2024-10-06,HJ1159,"Pulverizadores",19,1603.75,30471.25
2024-10-06,HJ1159,"Pulverizadores",25,1603.75,40093.75
2024-10-06,HJ1160,"Pulverizadores",3,3307.72,9923.16
2024-10-06,HJ1160,"Pulverizadores",27,3307.72,89308.44
2024-10-06,HJ1160,"Pulverizadores",7,3307.72,23154.04
2024-10-06,HJ1160,"Pulverizadores",85,3307.72,281156.20
2024-10-06,HJ1160,"Pulverizadores",17,3307.72,56231.24
2024-10-06,HJ1160,"Pulverizadores",35,3307.72,115770.20
2024-10-06,HJ1162,"Pulverizadores",16,6737.14,107794.24
2024-10-06,HJ1163,"Pulverizadores",32,5045.51,161456.32
2024-10-06,HJ1164,"Pulverizadores",4,7720.07,30880.28
2024-10-06,HJ1164,"Pulverizadores",5,7720.07,38600.35
2024-10-06,HJ1164,"Pulverizadores",8,7720.07,61760.56
2024-10-06,HJ1168,"Pulverizadores",25,6900.51,172512.75
2024-10-06,HJ1168,"Pulverizadores",17,6900.51,117308.67
2024-10-06,HJ1168,"Pulverizadores",7,6900.51,48303.57
2024-10-06,HJ1171,"Pulverizadores",87,2191.13,190628.31
2024-10-06,HJ1171,"Pulverizadores",4,2191.13,8764.52
2024-10-06,HJ1176,"Pulverizadores",42,3066.09,128775.78
2024-10-06,HJ1179,"Pulverizadores",1,7432.89,7432.89
2024-10-06,HJ1179,"Pulverizadores",23,7432.89,170956.47
2024-10-06,HJ1179,"Pulverizadores",52,7432.89,386510.28
2024-10-06,HJ1179,"Pulverizadores",7,7432.89,52030.23
2024-10-06,HJ1058,"Tijeras de Podar",19,2268.04,43092.76
2024-10-06,HJ1058,"Tijeras de Podar",53,2268.04,120206.12
2024-10-06,HJ1058,"Tijeras de Podar",48,2268.04,108865.92
2024-10-06,HJ1058,"Tijeras de Podar",12,2268.04,27216.48
2024-10-06,HJ1059,"Tijeras de Podar",11,3708.34,40791.74
2024-10-06,HJ1060,"Tijeras de Podar",25,7191.95,179798.75
2024-10-06,HJ1060,"Tijeras de Podar",7,7191.95,50343.65
2024-10-06,HJ1061,"Tijeras de Podar",4,10179.37,40717.48
2024-10-06,HJ1061,"Tijeras de Podar",74,10179.37,753273.38
2024-10-06,HJ1065,"Tijeras de Podar",18,6369.85,114657.30
2024-10-06,HJ1067,"Tijeras de Podar",3,6981.31,20943.93
2024-10-06,HJ1069,"Tijeras de Podar",16,4900.83,78413.28
2024-10-06,HJ1072,"Tijeras de Podar",9,2634.16,23707.44
2024-10-06,HJ1072,"Tijeras de Podar",18,2634.16,47414.88
2024-10-06,HJ1075,"Tijeras de Podar",5,6523.87,32619.35
2024-10-06,HJ1076,"Tijeras de Podar",31,6518.81,202083.11
2024-10-06,HJ1077,"Tijeras de Podar",35,9062.97,317203.95
2024-10-06,HJ1077,"Tijeras de Podar",83,9062.97,752226.51
2024-10-06,HJ1077,"Tijeras de Podar",3,9062.97,27188.91
2024-10-06,HJ1078,"Tijeras de Podar",2,1372.40,2744.80
2024-10-06,HJ1080,"Tijeras de Podar",90,3447.71,310293.90
2024-10-06,HJ1083,"Tijeras de Podar",66,6166.94,407018.04
2024-10-06,HJ1083,"Tijeras de Podar",26,6166.94,160340.44
2024-10-06,HJ1084,"Tijeras de Podar",18,5323.99,95831.82
2024-10-06,HJ1084,"Tijeras de Podar",43,5323.99,228931.57
2024-10-06,HJ1084,"Tijeras de Podar",24,5323.99,127775.76
2024-10-06,HJ1086,"Tijeras de Podar",30,2517.24,75517.20
2024-10-06,HJ1086,"Tijeras de Podar",17,2517.24,42793.08
2024-10-06,HJ1088,"Tijeras de Podar",63,6106.99,384740.37
2024-10-06,HJ1088,"Tijeras de Podar",36,6106.99,219851.64
2024-10-06,HJ1090,"Tijeras de Podar",68,2497.50,169830.00
2024-10-06,HJ1090,"Tijeras de Podar",4,2497.50,9990.00
2024-10-06,HJ1093,"Tijeras de Podar",35,4362.06,152672.10
2024-10-06,HJ1093,"Tijeras de Podar",22,4362.06,95965.32
2024-10-06,HJ1093,"Tijeras de Podar",51,4362.06,222465.06
2024-10-06,HJ1094,"Tijeras de Podar",55,4859.77,267287.35
2024-10-06,HJ1094,"Tijeras de Podar",2,4859.77,9719.54
2024-10-06,HJ1094,"Tijeras de Podar",1,4859.77,4859.77
2024-10-06,HJ1094,"Tijeras de Podar",39,4859.77,189531.03
2024-10-06,HJ1094,"Tijeras de Podar",6,4859.77,29158.62
2024-10-06,HJ1096,"Tijeras de Podar",27,4150.19,112055.13
2024-10-06,HJ1096,"Tijeras de Podar",38,4150.19,157707.22
2024-10-06,HJ1096,"Tijeras de Podar",9,4150.19,37351.71
2024-10-06,HJ1096,"Tijeras de Podar",43,4150.19,178458.17
2024-10-06,HJ1096,"Tijeras de Podar",34,4150.19,141106.46
2024-10-06,HJ1181,"Pulverizadores",41,4005.58,164228.78
2024-10-06,HJ1181,"Pulverizadores",96,4005.58,384535.68
2024-10-06,HJ1181,"Pulverizadores",38,4005.58,152212.04
2024-10-06,HJ1181,"Pulverizadores",46,4005.58,184256.68
2024-10-06,HJ1182,"Pulverizadores",38,7349.02,279262.76
2024-10-06,HJ1182,"Pulverizadores",21,7349.02,154329.42
2024-10-06,HJ1183,"Pulverizadores",11,1127.60,12403.60
2024-10-06,HJ1184,"Pulverizadores",8,7259.25,58074.00
2024-10-06,HJ1184,"Pulverizadores",10,7259.25,72592.50
2024-10-06,HJ1184,"Pulverizadores",29,7259.25,210518.25
2024-10-06,HJ1190,"Pulverizadores",1,4053.38,4053.38
2024-10-06,HJ1190,"Pulverizadores",62,4053.38,251309.56
2024-10-06,HJ1190,"Pulverizadores",28,4053.38,113494.64
2024-10-06,HJ1190,"Pulverizadores",38,4053.38,154028.44
2024-10-06,HJ1190,"Pulverizadores",72,4053.38,291843.36
2024-10-06,HJ1192,"Pulverizadores",1,5570.19,5570.19
2024-10-06,HJ1197,"Pulverizadores",3,4120.75,12362.25
2024-10-06,HJ1197,"Pulverizadores",11,4120.75,45328.25
2024-10-06,HJ1197,"Pulverizadores",5,4120.75,20603.75
2024-10-06,HJ1197,"Pulverizadores",17,4120.75,70052.75
2024-10-06,HJ1200,"Pulverizadores",3,5869.34,17608.02
2024-10-06,HJ1200,"Pulverizadores",2,5869.34,11738.68
2024-10-07,HJ1182,"Pulverizadores",1,7349.02,7349.02
2024-10-07,HJ1183,"Pulverizadores",44,1127.60,49614.40
2024-10-07,HJ1183,"Pulverizadores",93,1127.60,104866.80
2024-10-07,HJ1183,"Pulverizadores",1,1127.60,1127.60
2024-10-07,HJ1183,"Pulverizadores",8,1127.60,9020.80
2024-10-07,HJ1183,"Pulverizadores",17,1127.60,19169.20
2024-10-07,HJ1183,"Pulverizadores",43,1127.60,48486.80
2024-10-07,HJ1184,"Pulverizadores",5,7259.25,36296.25
2024-10-07,HJ1184,"Pulverizadores",81,7259.25,587999.25
2024-10-07,HJ1184,"Pulverizadores",12,7259.25,87111.00
2024-10-07,HJ1184,"Pulverizadores",12,7259.25,87111.00
2024-10-07,HJ1186,"Pulverizadores",63,10370.06,653313.78
2024-10-07,HJ1186,"Pulverizadores",1,10370.06,10370.06
2024-10-07,HJ1186,"Pulverizadores",17,10370.06,176291.02
2024-10-07,HJ1186,"Pulverizadores",18,10370.06,186661.08
2024-10-07,HJ1190,"Pulverizadores",3,4053.38,12160.14
2024-10-07,HJ1190,"Pulverizadores",81,4053.38,328323.78
2024-10-07,HJ1192,"Pulverizadores",36,5570.19,200526.84
2024-10-07,HJ1195,"Pulverizadores",10,6178.26,61782.60
2024-10-07,HJ1195,"Pulverizadores",26,6178.26,160634.76
2024-10-07,HJ1197,"Pulverizadores",4,4120.75,16483.00
2024-10-07,HJ1197,"Pulverizadores",9,4120.75,37086.75
2024-10-07,HJ1142,"Rastrillos",8,8576.12,68608.96
2024-10-07,HJ1142,"Rastrillos",21,8576.12,180098.52
2024-10-07,HJ1142,"Rastrillos",1,8576.12,8576.12
2024-10-07,HJ1142,"Rastrillos",67,8576.12,574600.04
2024-10-07,HJ1143,"Rastrillos",54,8252.38,445628.52
2024-10-07,HJ1144,"Rastrillos",21,1985.46,41694.66
2024-10-07,HJ1144,"Rastrillos",3,1985.46,5956.38
2024-10-07,HJ1144,"Rastrillos",7,1985.46,13898.22
2024-10-07,HJ1144,"Rastrillos",36,1985.46,71476.56
2024-10-07,HJ1150,"Pulverizadores",11,8285.54,91140.94
2024-10-07,HJ1150,"Pulverizadores",12,8285.54,99426.48
2024-10-07,HJ1150,"Pulverizadores",23,8285.54,190567.42
2024-10-07,HJ1152,"Pulverizadores",65,8429.66,547927.90
2024-10-07,HJ1152,"Pulverizadores",69,8429.66,581646.54
2024-10-07,HJ1152,"Pulverizadores",1,8429.66,8429.66
2024-10-07,HJ1152,"Pulverizadores",71,8429.66,598505.86
2024-10-07,HJ1155,"Pulverizadores",46,4747.95,218405.70
2024-10-07,HJ1155,"Pulverizadores",41,4747.95,194665.95
2024-10-07,HJ1155,"Pulverizadores",5,4747.95,23739.75
2024-10-07,HJ1155,"Pulverizadores",22,4747.95,104454.90
2024-10-07,HJ1155,"Pulverizadores",2,4747.95,9495.90
2024-10-07,HJ1156,"Pulverizadores",1,1868.19,1868.19
2024-10-07,HJ1160,"Pulverizadores",68,3307.72,224924.96
2024-10-07,HJ1160,"Pulverizadores",1,3307.72,3307.72
2024-10-07,HJ1162,"Pulverizadores",24,6737.14,161691.36
2024-10-07,HJ1162,"Pulverizadores",11,6737.14,74108.54
2024-10-07,HJ1164,"Pulverizadores",41,7720.07,316522.87
2024-10-07,HJ1164,"Pulverizadores",1,7720.07,7720.07
2024-10-07,HJ1164,"Pulverizadores",8,7720.07,61760.56
2024-10-07,HJ1165,"Pulverizadores",27,9212.85,248746.95
2024-10-07,HJ1165,"Pulverizadores",48,9212.85,442216.80
2024-10-07,HJ1165,"Pulverizadores",21,9212.85,193469.85
2024-10-07,HJ1168,"Pulverizadores",15,6900.51,103507.65
2024-10-07,HJ1168,"Pulverizadores",53,6900.51,365727.03
2024-10-07,HJ1168,"Pulverizadores",13,6900.51,89706.63
2024-10-07,HJ1168,"Pulverizadores",58,6900.51,400229.58
2024-10-07,HJ1168,"Pulverizadores",57,6900.51,393329.07
2024-10-07,HJ1168,"Pulverizadores",21,6900.51,144910.71
2024-10-07,HJ1171,"Pulverizadores",58,2191.13,127085.54
2024-10-07,HJ1171,"Pulverizadores",4,2191.13,8764.52
2024-10-07,HJ1174,"Pulverizadores",2,9515.28,19030.56
2024-10-07,HJ1176,"Pulverizadores",10,3066.09,30660.90
2024-10-07,HJ1176,"Pulverizadores",13,3066.09,39859.17
2024-10-07,HJ1179,"Pulverizadores",23,7432.89,170956.47
2024-10-07,HJ1179,"Pulverizadores",42,7432.89,312181.38
2024-10-07,HJ1179,"Pulverizadores",10,7432.89,74328.90
2024-10-07,HJ1003,"Palas",5,6143.30,30716.50
2024-10-07,HJ1004,"Palas",90,5768.25,519142.50
2024-10-07,HJ1004,"Palas",2,5768.25,11536.50
2024-10-07,HJ1004,"Palas",17,5768.25,98060.25
2024-10-07,HJ1005,"Palas",67,9981.47,668758.49
2024-10-07,HJ1005,"Palas",8,9981.47,79851.76
2024-10-07,HJ1016,"Palas",18,7057.81,127040.58
2024-10-07,HJ1017,"Palas",2,9655.22,19310.44
2024-10-07,HJ1018,"Palas",22,2130.31,46866.82
2024-10-07,HJ1022,"Palas",9,2797.22,25174.98
2024-10-07,HJ1023,"Palas",5,10052.79,50263.95
2024-10-07,HJ1023,"Palas",35,10052.79,351847.65
2024-10-07,HJ1023,"Palas",13,10052.79,130686.27
2024-10-07,HJ1023,"Palas",27,10052.79,271425.33
2024-10-07,HJ1024,"Palas",25,1759.55,43988.75
2024-10-07,HJ1024,"Palas",8,1759.55,14076.40
2024-10-07,HJ1025,"Palas",21,3817.09,80158.89
2024-10-07,HJ1025,"Palas",5,3817.09,19085.45
2024-10-07,HJ1027,"Palas",35,9970.87,348980.45
2024-10-07,HJ1027,"Palas",22,9970.87,219359.14
2024-10-07,HJ1028,"Palas",56,9067.02,507753.12
2024-10-07,HJ1028,"Palas",21,9067.02,190407.42
2024-10-07,HJ1028,"Palas",6,9067.02,54402.12
2024-10-07,HJ1028,"Palas",28,9067.02,253876.56
2024-10-07,HJ1030,"Palas",30,4736.49,142094.70
2024-10-07,HJ1030,"Palas",2,4736.49,9472.98
2024-10-07,HJ1030,"Palas",40,4736.49,189459.60
2024-10-07,HJ1030,"Palas",50,4736.49,236824.50
2024-10-07,HJ1030,"Palas",5,4736.49,23682.45
2024-10-07,HJ1030,"Palas",34,4736.49,161040.66
2024-10-07,HJ1034,"Palas",36,2381.03,85717.08
2024-10-07,HJ1035,"Palas",1,7918.56,7918.56
2024-10-07,HJ1035,"Palas",64,7918.56,506787.84
2024-10-07,HJ1037,"Palas",9,5351.56,48164.04
2024-10-07,HJ1037,"Palas",47,5351.56,251523.32
2024-10-07,HJ1037,"Palas",4,5351.56,21406.24
2024-10-07,HJ1037,"Palas",9,5351.56,48164.04
2024-10-07,HJ1037,"Palas",18,5351.56,96328.08
2024-10-07,HJ1038,"Palas",4,1340.81,5363.24
2024-10-07,HJ1039,"Palas",26,2219.93,57718.18
2024-10-07,HJ1039,"Palas",3,2219.93,6659.79
2024-10-07,HJ1039,"Palas",6,2219.93,13319.58
2024-10-07,HJ1039,"Palas",4,2219.93,8879.72
2024-10-07,HJ1039,"Palas",4,2219.93,8879.72
2024-10-07,HJ1042,"Palas",89,8455.80,752566.20
2024-10-07,HJ1042,"Palas",33,8455.80,279041.40
2024-10-07,HJ1042,"Palas",16,8455.80,135292.80
2024-10-07,HJ1045,"Palas",7,5201.88,36413.16
2024-10-07,HJ1048,"Palas",40,6473.86,258954.40
2024-10-07,HJ1048,"Palas",92,6473.86,595595.12
2024-10-07,HJ1048,"Palas",16,6473.86,103581.76
2024-10-07,HJ1048,"Palas",62,6473.86,401379.32
2024-10-07,HJ1048,"Palas",11,6473.86,71212.46
2024-10-07,HJ1050,"Tijeras de Podar",21,5006.87,105144.27
2024-10-07,HJ1050,"Tijeras de Podar",34,5006.87,170233.58
2024-10-07,HJ1050,"Tijeras de Podar",47,5006.87,235322.89
2024-10-07,HJ1051,"Tijeras de Podar",50,8659.77,432988.50
2024-10-07,HJ1051,"Tijeras de Podar",16,8659.77,138556.32
2024-10-07,HJ1051,"Tijeras de Podar",3,8659.77,25979.31
2024-10-07,HJ1056,"Tijeras de Podar",2,6113.22,12226.44
2024-10-07,HJ1096,"Tijeras de Podar",8,4150.19,33201.52
2024-10-07,HJ1097,"Tijeras de Podar",43,4207.33,180915.19
2024-10-07,HJ1097,"Tijeras de Podar",19,4207.33,79939.27
2024-10-07,HJ1097,"Tijeras de Podar",6,4207.33,25243.98
2024-10-07,HJ1097,"Tijeras de Podar",63,4207.33,265061.79
2024-10-07,HJ1097,"Tijeras de Podar",63,4207.33,265061.79
2024-10-07,HJ1099,"Tijeras de Podar",1,10092.41,10092.41
2024-10-07,HJ1099,"Tijeras de Podar",1,10092.41,10092.41
2024-10-07,HJ1099,"Tijeras de Podar",13,10092.41,131201.33
2024-10-07,HJ1100,"Rastrillos",75,6003.27,450245.25
2024-10-07,HJ1100,"Rastrillos",1,6003.27,6003.27
2024-10-07,HJ1104,"Rastrillos",27,5216.12,140835.24
2024-10-07,HJ1104,"Rastrillos",29,5216.12,151267.48
2024-10-07,HJ1104,"Rastrillos",34,5216.12,177348.08
2024-10-07,HJ1105,"Rastrillos",36,1843.18,66354.48
2024-10-07,HJ1105,"Rastrillos",18,1843.18,33177.24
2024-10-07,HJ1105,"Rastrillos",14,1843.18,25804.52
2024-10-07,HJ1105,"Rastrillos",3,1843.18,5529.54
2024-10-07,HJ1105,"Rastrillos",13,1843.18,23961.34
2024-10-07,HJ1105,"Rastrillos",7,1843.18,12902.26
2024-10-07,HJ1105,"Rastrillos",18,1843.18,33177.24
2024-10-07,HJ1105,"Rastrillos",31,1843.18,57138.58
2024-10-07,HJ1106,"Rastrillos",1,7111.29,7111.29
2024-10-07,HJ1108,"Rastrillos",22,4592.39,101032.58
2024-10-07,HJ1112,"Rastrillos",24,3477.73,83465.52
2024-10-07,HJ1113,"Rastrillos",56,3525.53,197429.68
2024-10-07,HJ1114,"Rastrillos",13,4842.77,62956.01
2024-10-07,HJ1114,"Rastrillos",3,4842.77,14528.31
2024-10-07,HJ1115,"Rastrillos",14,7838.36,109737.04
2024-10-07,HJ1116,"Rastrillos",93,5095.16,473849.88
2024-10-07,HJ1119,"Rastrillos",7,5370.49,37593.43
2024-10-07,HJ1119,"Rastrillos",38,5370.49,204078.62
2024-10-07,HJ1119,"Rastrillos",40,5370.49,214819.60
2024-10-07,HJ1120,"Rastrillos",21,5832.14,122474.94
2024-10-07,HJ1120,"Rastrillos",3,5832.14,17496.42
2024-10-07,HJ1120,"Rastrillos",1,5832.14,5832.14
2024-10-07,HJ1120,"Rastrillos",4,5832.14,23328.56
2024-10-07,HJ1123,"Rastrillos",61,8444.49,515113.89
2024-10-07,HJ1124,"Rastrillos",11,1536.58,16902.38
2024-10-07,HJ1124,"Rastrillos",11,1536.58,16902.38
2024-10-07,HJ1126,"Rastrillos",17,3808.31,64741.27
2024-10-07,HJ1126,"Rastrillos",9,3808.31,34274.79
2024-10-07,HJ1131,"Rastrillos",25,7539.61,188490.25
2024-10-07,HJ1132,"Rastrillos",1,1870.69,1870.69
2024-10-07,HJ1132,"Rastrillos",6,1870.69,11224.14
2024-10-07,HJ1135,"Rastrillos",31,1757.04,54468.24
2024-10-07,HJ1135,"Rastrillos",6,1757.04,10542.24
2024-10-07,HJ1135,"Rastrillos",22,1757.04,38654.88
2024-10-07,HJ1135,"Rastrillos",12,1757.04,21084.48
2024-10-07,HJ1136,"Rastrillos",23,9138.19,210178.37
2024-10-07,HJ1139,"Rastrillos",13,8974.25,116665.25
2024-10-07,HJ1139,"Rastrillos",19,8974.25,170510.75
2024-10-07,HJ1139,"Rastrillos",4,8974.25,35897.00
2024-10-07,HJ1139,"Rastrillos",30,8974.25,269227.50
2024-10-07,HJ1139,"Rastrillos",37,8974.25,332047.25
2024-10-07,HJ1139,"Rastrillos",18,8974.25,161536.50
2024-10-07,HJ1139,"Rastrillos",48,8974.25,430764.00
2024-10-07,HJ1058,"Tijeras de Podar",1,2268.04,2268.04
2024-10-07,HJ1058,"Tijeras de Podar",5,2268.04,11340.20
2024-10-07,HJ1059,"Tijeras de Podar",24,3708.34,89000.16
2024-10-07,HJ1060,"Tijeras de Podar",30,7191.95,215758.50
2024-10-07,HJ1061,"Tijeras de Podar",44,10179.37,447892.28
2024-10-07,HJ1061,"Tijeras de Podar",1,10179.37,10179.37
2024-10-07,HJ1061,"Tijeras de Podar",44,10179.37,447892.28
2024-10-07,HJ1065,"Tijeras de Podar",30,6369.85,191095.50
2024-10-07,HJ1067,"Tijeras de Podar",33,6981.31,230383.23
2024-10-07,HJ1067,"Tijeras de Podar",3,6981.31,20943.93
2024-10-07,HJ1067,"Tijeras de Podar",4,6981.31,27925.24
2024-10-07,HJ1069,"Tijeras de Podar",38,4900.83,186231.54
2024-10-07,HJ1069,"Tijeras de Podar",23,4900.83,112719.09
2024-10-07,HJ1072,"Tijeras de Podar",8,2634.16,21073.28
2024-10-07,HJ1072,"Tijeras de Podar",25,2634.16,65854.00
2024-10-07,HJ1075,"Tijeras de Podar",38,6523.87,247907.06
2024-10-07,HJ1075,"Tijeras de Podar",15,6523.87,97858.05
2024-10-07,HJ1076,"Tijeras de Podar",5,6518.81,32594.05
2024-10-07,HJ1076,"Tijeras de Podar",21,6518.81,136895.01
2024-10-07,HJ1077,"Tijeras de Podar",92,9062.97,833793.24
2024-10-07,HJ1078,"Tijeras de Podar",4,1372.40,5489.60
2024-10-07,HJ1078,"Tijeras de Podar",25,1372.40,34310.00
2024-10-07,HJ1080,"Tijeras de Podar",44,3447.71,151699.24
2024-10-07,HJ1082,"Tijeras de Podar",48,8104.94,389037.12
2024-10-07,HJ1082,"Tijeras de Podar",1,8104.94,8104.94
2024-10-07,HJ1083,"Tijeras de Podar",35,6166.94,215842.90
2024-10-07,HJ1083,"Tijeras de Podar",11,6166.94,67836.34
2024-10-07,HJ1083,"Tijeras de Podar",12,6166.94,74003.28
2024-10-07,HJ1083,"Tijeras de Podar",10,6166.94,61669.40
2024-10-07,HJ1084,"Tijeras de Podar",7,5323.99,37267.93
2024-10-07,HJ1086,"Tijeras de Podar",5,2517.24,12586.20
2024-10-07,HJ1086,"Tijeras de Podar",57,2517.24,143482.68
2024-10-07,HJ1086,"Tijeras de Podar",1,2517.24,2517.24
2024-10-07,HJ1086,"Tijeras de Podar",31,2517.24,78034.44
2024-10-07,HJ1086,"Tijeras de Podar",34,2517.24,85586.16
2024-10-07,HJ1086,"Tijeras de Podar",4,2517.24,10068.96
2024-10-07,HJ1088,"Tijeras de Podar",4,6106.99,24427.96
2024-10-07,HJ1088,"Tijeras de Podar",28,6106.99,170995.72
2024-10-07,HJ1088,"Tijeras de Podar",6,6106.99,36641.94
2024-10-07,HJ1090,"Tijeras de Podar",46,2497.50,114885.00
2024-10-07,HJ1093,"Tijeras de Podar",66,4362.06,287895.96
2024-10-07,HJ1093,"Tijeras de Podar",7,4362.06,30534.42
2024-10-07,HJ1093,"Tijeras de Podar",61,4362.06,266085.66
2024-10-07,HJ1094,"Tijeras de Podar",41,4859.77,199250.57
2024-10-07,HJ1096,"Tijeras de Podar",32,4150.19,132806.08
2024-10-08,HJ1058,"Tijeras de Podar",57,2268.04,129278.28
2024-10-08,HJ1058,"Tijeras de Podar",5,2268.04,11340.20
2024-10-08,HJ1058,"Tijeras de Podar",1,2268.04,2268.04
2024-10-08,HJ1058,"Tijeras de Podar",24,2268.04,54432.96
2024-10-08,HJ1058,"Tijeras de Podar",6,2268.04,13608.24
2024-10-08,HJ1058,"Tijeras de Podar",21,2268.04,47628.84
2024-10-08,HJ1059,"Tijeras de Podar",2,3708.34,7416.68
2024-10-08,HJ1060,"Tijeras de Podar",17,7191.95,122263.15
2024-10-08,HJ1060,"Tijeras de Podar",40,7191.95,287678.00
2024-10-08,HJ1060,"Tijeras de Podar",51,7191.95,366789.45
2024-10-08,HJ1061,"Tijeras de Podar",19,10179.37,193408.03
2024-10-08,HJ1061,"Tijeras de Podar",23,10179.37,234125.51
2024-10-08,HJ1061,"Tijeras de Podar",12,10179.37,122152.44
2024-10-08,HJ1061,"Tijeras de Podar",41,10179.37,417354.17
2024-10-08,HJ1065,"Tijeras de Podar",50,6369.85,318492.50
2024-10-08,HJ1069,"Tijeras de Podar",44,4900.83,215636.52
2024-10-08,HJ1069,"Tijeras de Podar",4,4900.83,19603.32
2024-10-08,HJ1072,"Tijeras de Podar",1,2634.16,2634.16
2024-10-08,HJ1072,"Tijeras de Podar",27,2634.16,71122.32
2024-10-08,HJ1075,"Tijeras de Podar",43,6523.87,280526.41
2024-10-08,HJ1075,"Tijeras de Podar",45,6523.87,293574.15
2024-10-08,HJ1076,"Tijeras de Podar",5,6518.81,32594.05
2024-10-08,HJ1076,"Tijeras de Podar",11,6518.81,71706.91
2024-10-08,HJ1076,"Tijeras de Podar",25,6518.81,162970.25
2024-10-08,HJ1076,"Tijeras de Podar",9,6518.81,58669.29
2024-10-08,HJ1077,"Tijeras de Podar",30,9062.97,271889.10
2024-10-08,HJ1077,"Tijeras de Podar",49,9062.97,444085.53
2024-10-08,HJ1077,"Tijeras de Podar",13,9062.97,117818.61
2024-10-08,HJ1078,"Tijeras de Podar",2,1372.40,2744.80
2024-10-08,HJ1078,"Tijeras de Podar",61,1372.40,83716.40
2024-10-08,HJ1078,"Tijeras de Podar",10,1372.40,13724.00
2024-10-08,HJ1078,"Tijeras de Podar",2,1372.40,2744.80
2024-10-08,HJ1080,"Tijeras de Podar",9,3447.71,31029.39
2024-10-08,HJ1080,"Tijeras de Podar",9,3447.71,31029.39
2024-10-08,HJ1080,"Tijeras de Podar",31,3447.71,106879.01
2024-10-08,HJ1080,"Tijeras de Podar",14,3447.71,48267.94
2024-10-08,HJ1082,"Tijeras de Podar",8,8104.94,64839.52
2024-10-08,HJ1082,"Tijeras de Podar",2,8104.94,16209.88
2024-10-08,HJ1083,"Tijeras de Podar",13,6166.94,80170.22
2024-10-08,HJ1083,"Tijeras de Podar",9,6166.94,55502.46
2024-10-08,HJ1084,"Tijeras de Podar",5,5323.99,26619.95
2024-10-08,HJ1084,"Tijeras de Podar",7,5323.99,37267.93
2024-10-08,HJ1088,"Tijeras de Podar",45,6106.99,274814.55
2024-10-08,HJ1088,"Tijeras de Podar",82,6106.99,500773.18
2024-10-08,HJ1088,"Tijeras de Podar",37,6106.99,225958.63
2024-10-08,HJ1088,"Tijeras de Podar",41,6106.99,250386.59
2024-10-08,HJ1090,"Tijeras de Podar",43,2497.50,107392.50
